epoch,time,valid loss,valid perplexity
1,9.727356433868408,6.168496271150302,477.467584212441
2,9.285153865814209,5.883760297544586,359.1572437779386
3,8.95350456237793,5.696042380150089,297.6869348673147
4,9.13036322593689,5.584403572532631,266.2414416668226
5,9.601365327835083,5.43771726051263,229.91674393784194
6,9.189531564712524,5.380659997990701,217.1655569682296
7,9.212621212005615,5.368929381919118,214.6329547297158
8,9.53332257270813,5.33670161255693,207.82608758012017
9,9.234007358551025,5.309533327378355,202.25581910740183
10,9.186513423919678,5.300209149498503,200.378714700153
11,10.34570837020874,5.365031266282793,213.79791924264248
12,12.11876630783081,5.295230015892546,199.38348206213868
13,9.977726221084595,5.309428513225904,202.23462094609692
14,9.761895895004272,5.273163611206685,195.03199288956017
15,9.207407712936401,5.280651589058845,196.49786950933213
16,9.393003463745117,5.2711367185136915,194.63708432211735
17,9.629631280899048,5.269386630494334,194.29675018693365
18,9.484562158584595,5.27356854441595,195.11098381229488
19,10.080106973648071,5.271784142406992,194.76313782165056
20,9.456511974334717,5.271502257096732,194.70824469126552
21,9.565421342849731,5.271367248883993,194.68195925355909
22,9.309467077255249,5.271342211416689,194.67708497138972
23,9.472896099090576,5.271334455428222,194.67557506401923
24,9.24120831489563,5.271332747816688,194.67524263404567
25,9.891670942306519,5.271332580431372,194.67521004827154
26,9.931540966033936,5.271332698585713,194.67523304999395
27,9.391950607299805,5.271332639508543,194.6752215491325
28,9.153688669204712,5.271332609969957,194.67521579870183
29,9.451167821884155,5.271332611376557,194.67521607253187
30,9.187100648880005,5.271332580431372,194.67521004827154
31,7.779522180557251,5.271332639508543,194.6752215491325
32,7.016081094741821,5.271332619816152,194.67521771551196
33,7.286514520645142,5.271332619816152,194.67521771551196
34,21.431441068649292,5.271332619816152,194.67521771551196
35,10.188998460769653,5.271332619816152,194.67521771551196
36,7.665886163711548,5.271332619816152,194.67521771551196
37,7.834331035614014,5.271332619816152,194.67521771551196
38,7.277434349060059,5.271332619816152,194.67521771551196
39,7.347528457641602,5.271332619816152,194.67521771551196
40,7.412670850753784,5.271332619816152,194.67521771551196
41,7.450311183929443,5.271332619816152,194.67521771551196
42,7.367045879364014,5.271332619816152,194.67521771551196
43,7.724651336669922,5.271332619816152,194.67521771551196
44,7.374892711639404,5.271332619816152,194.67521771551196
45,7.3560357093811035,5.271332619816152,194.67521771551196
46,7.358999967575073,5.271332619816152,194.67521771551196
47,7.537189722061157,5.271332619816152,194.67521771551196
48,8.1336350440979,5.271332619816152,194.67521771551196
49,7.491938352584839,5.271332619816152,194.67521771551196
50,7.575676441192627,5.271332619816152,194.67521771551196
51,7.417322158813477,5.271332619816152,194.67521771551196
52,7.090116500854492,5.271332619816152,194.67521771551196
53,6.966862201690674,5.271332619816152,194.67521771551196
54,7.069893836975098,5.271332619816152,194.67521771551196
55,7.424806594848633,5.271332619816152,194.67521771551196
56,7.011973857879639,5.271332619816152,194.67521771551196
57,7.156955003738403,5.271332619816152,194.67521771551196
58,7.020501136779785,5.271332619816152,194.67521771551196
59,7.137625217437744,5.271332619816152,194.67521771551196
60,7.337955474853516,5.271332619816152,194.67521771551196
61,7.147521495819092,5.271332619816152,194.67521771551196
62,7.067225456237793,5.271332619816152,194.67521771551196
63,7.230262517929077,5.271332619816152,194.67521771551196
64,7.2201313972473145,5.271332619816152,194.67521771551196
65,6.800320863723755,5.271332619816152,194.67521771551196
66,7.223636627197266,5.271332619816152,194.67521771551196
67,7.059856414794922,5.271332619816152,194.67521771551196
68,7.241616249084473,5.271332619816152,194.67521771551196
69,6.944759368896484,5.271332619816152,194.67521771551196
70,7.162480354309082,5.271332619816152,194.67521771551196
71,6.9827516078948975,5.271332619816152,194.67521771551196
72,7.371379375457764,5.271332619816152,194.67521771551196
73,7.185283422470093,5.271332619816152,194.67521771551196
74,7.1260716915130615,5.271332619816152,194.67521771551196
75,7.079311847686768,5.271332619816152,194.67521771551196
76,7.501955509185791,5.271332619816152,194.67521771551196
77,7.033586263656616,5.271332619816152,194.67521771551196
78,7.086459159851074,5.271332619816152,194.67521771551196
79,7.206244468688965,5.271332619816152,194.67521771551196
80,6.997786998748779,5.271332619816152,194.67521771551196
81,7.753566026687622,5.271332619816152,194.67521771551196
82,7.468620538711548,5.271332619816152,194.67521771551196
83,7.23632550239563,5.271332619816152,194.67521771551196
84,7.167975902557373,5.271332619816152,194.67521771551196
85,8.737041711807251,5.271332619816152,194.67521771551196
86,7.652101278305054,5.271332619816152,194.67521771551196
87,7.606388807296753,5.271332619816152,194.67521771551196
88,7.503406286239624,5.271332619816152,194.67521771551196
89,7.762451410293579,5.271332619816152,194.67521771551196
90,7.458909749984741,5.271332619816152,194.67521771551196
91,7.412175416946411,5.271332619816152,194.67521771551196
92,7.471724510192871,5.271332619816152,194.67521771551196
93,8.150611877441406,5.271332619816152,194.67521771551196
94,7.09953236579895,5.271332619816152,194.67521771551196
95,7.033658266067505,5.271332619816152,194.67521771551196
96,7.066948413848877,5.271332619816152,194.67521771551196
97,7.376058578491211,5.271332619816152,194.67521771551196
98,6.904201984405518,5.271332619816152,194.67521771551196
99,7.241644382476807,5.271332619816152,194.67521771551196
100,6.869182109832764,5.271332619816152,194.67521771551196
101,6.880309104919434,5.271332619816152,194.67521771551196
102,7.078433990478516,5.271332619816152,194.67521771551196
103,7.087045669555664,5.271332619816152,194.67521771551196
104,6.930399179458618,5.271332619816152,194.67521771551196
105,7.156433582305908,5.271332619816152,194.67521771551196
106,6.886200666427612,5.271332619816152,194.67521771551196
107,7.196688175201416,5.271332619816152,194.67521771551196
108,6.908077001571655,5.271332619816152,194.67521771551196
109,7.146574020385742,5.271332619816152,194.67521771551196
110,7.150308132171631,5.271332619816152,194.67521771551196
111,7.085649490356445,5.271332619816152,194.67521771551196
112,6.98896861076355,5.271332619816152,194.67521771551196
113,7.286407947540283,5.271332619816152,194.67521771551196
114,7.433022737503052,5.271332619816152,194.67521771551196
115,7.147192478179932,5.271332619816152,194.67521771551196
116,7.099644184112549,5.271332619816152,194.67521771551196
117,7.026042461395264,5.271332619816152,194.67521771551196
118,6.885724782943726,5.271332619816152,194.67521771551196
