epoch,time,valid loss,valid perplexity
1,7.3741021156311035,6.122824720928451,456.15137672525526
2,7.54205322265625,5.8574002752613525,349.81354195648345
3,7.549089431762695,5.677025014320306,292.0792046593348
4,7.6350014209747314,5.532051875527981,252.66181009458163
5,7.638562917709351,5.460055783083305,235.1105391902361
6,7.539625644683838,5.48390296778496,240.7846505367868
7,7.373386383056641,5.347888175716794,210.16399945420673
8,7.866036415100098,5.326053962594991,205.62496732112243
9,7.772850275039673,5.306908120799557,201.72555213519007
10,7.514795780181885,5.2992753082320405,200.19168013133668
11,7.559605360031128,5.293505076461837,199.03985408602347
12,7.668205261230469,5.278763733078948,196.12725977031909
13,7.737651586532593,5.275084520863221,195.4069917822234
14,7.522656440734863,5.255453870711425,191.6084315769809
15,7.568056583404541,5.253849922731563,191.3013479591376
16,7.742151737213135,5.257517433447823,192.00423583937217
17,7.637320518493652,5.234910319336747,187.71227142832467
18,7.661528587341309,5.231496884056249,187.07262006379295
19,7.495795965194702,5.232112088386288,187.18774335823176
20,7.629317045211792,5.222564486275732,185.4090538859564
21,7.670283079147339,5.2223281424305785,185.3652387751546
22,7.612044811248779,5.224579619798688,185.78305459001913
23,7.478527784347534,5.2194990183399845,184.84155863991242
24,7.609409809112549,5.218531939132375,184.66288861980533
25,7.698009252548218,5.217520573146223,184.47622126576826
26,7.598898410797119,5.216036073577791,184.2025695630852
27,7.9623236656188965,5.216414665402213,184.2723203526655
28,7.609982967376709,5.21642904647332,184.27497040506285
29,7.783345699310303,5.216333656536091,184.25739326555745
30,7.576064348220825,5.216335503400955,184.2577335643772
31,7.756439924240112,5.216335549818731,184.25774211721165
32,7.5846781730651855,5.21633430919816,184.25751352340828
33,7.687504053115845,5.21633413196665,184.25748086717374
34,7.667292594909668,5.21633409258187,184.25747361023357
35,7.4539525508880615,5.216334122120455,184.25747905293866
36,7.397587060928345,5.216334102428065,184.2574754244686
37,7.710412263870239,5.21633411227426,184.25747723870361
38,7.632818698883057,5.216334063043285,184.2574681675286
39,7.752784013748169,5.21633409258187,184.25747361023357
40,7.453464984893799,5.216334082735675,184.25747179599855
41,7.645746231079102,5.216334082735675,184.25747179599855
42,7.702721834182739,5.216334082735675,184.25747179599855
43,7.425866603851318,5.216334082735675,184.25747179599855
44,7.572120428085327,5.216334082735675,184.25747179599855
45,8.13585114479065,5.216334082735675,184.25747179599855
46,7.718051910400391,5.216334082735675,184.25747179599855
47,7.661219358444214,5.216334082735675,184.25747179599855
48,7.48695969581604,5.216334082735675,184.25747179599855
49,7.582961797714233,5.216334082735675,184.25747179599855
50,7.6672203540802,5.216334082735675,184.25747179599855
51,7.404394149780273,5.216334082735675,184.25747179599855
52,7.5471673011779785,5.216334082735675,184.25747179599855
53,7.601170539855957,5.216334082735675,184.25747179599855
54,7.87083625793457,5.216334082735675,184.25747179599855
55,8.839921474456787,5.216334082735675,184.25747179599855
56,8.082636594772339,5.216334082735675,184.25747179599855
57,7.740844011306763,5.216334082735675,184.25747179599855
58,8.116029500961304,5.216334082735675,184.25747179599855
59,7.783964395523071,5.216334082735675,184.25747179599855
60,7.59655499458313,5.216334082735675,184.25747179599855
61,7.648664951324463,5.216334082735675,184.25747179599855
62,7.748844861984253,5.216334082735675,184.25747179599855
63,7.6695168018341064,5.216334082735675,184.25747179599855
64,7.6882643699646,5.216334082735675,184.25747179599855
65,7.6631293296813965,5.216334082735675,184.25747179599855
66,7.663611888885498,5.216334082735675,184.25747179599855
67,7.657055377960205,5.216334082735675,184.25747179599855
68,7.619959115982056,5.216334082735675,184.25747179599855
69,7.680351257324219,5.216334082735675,184.25747179599855
70,7.608578681945801,5.216334082735675,184.25747179599855
71,7.752880334854126,5.216334082735675,184.25747179599855
72,7.548834800720215,5.216334082735675,184.25747179599855
73,7.664705038070679,5.216334082735675,184.25747179599855
74,7.504541873931885,5.216334082735675,184.25747179599855
75,7.8936522006988525,5.216334082735675,184.25747179599855
76,7.82911491394043,5.216334082735675,184.25747179599855
77,7.607871770858765,5.216334082735675,184.25747179599855
78,7.89674186706543,5.216334082735675,184.25747179599855
79,7.864198923110962,5.216334082735675,184.25747179599855
80,7.72780966758728,5.216334082735675,184.25747179599855
81,7.701704740524292,5.216334082735675,184.25747179599855
82,7.680546522140503,5.216334082735675,184.25747179599855
83,7.743323802947998,5.216334082735675,184.25747179599855
84,7.8206627368927,5.216334082735675,184.25747179599855
85,7.443845987319946,5.216334082735675,184.25747179599855
86,7.601282358169556,5.216334082735675,184.25747179599855
87,7.964839935302734,5.216334082735675,184.25747179599855
88,7.862472295761108,5.216334082735675,184.25747179599855
89,8.041272401809692,5.216334082735675,184.25747179599855
90,7.8359808921813965,5.216334082735675,184.25747179599855
91,7.7888875007629395,5.216334082735675,184.25747179599855
92,8.293243169784546,5.216334082735675,184.25747179599855
93,8.141603946685791,5.216334082735675,184.25747179599855
94,7.98836612701416,5.216334082735675,184.25747179599855
95,8.00639295578003,5.216334082735675,184.25747179599855
96,8.15484070777893,5.216334082735675,184.25747179599855
97,7.946967363357544,5.216334082735675,184.25747179599855
98,7.937636852264404,5.216334082735675,184.25747179599855
99,8.055293321609497,5.216334082735675,184.25747179599855
100,7.871560096740723,5.216334082735675,184.25747179599855
101,7.61922550201416,5.216334082735675,184.25747179599855
102,7.9431188106536865,5.216334082735675,184.25747179599855
103,7.651790618896484,5.216334082735675,184.25747179599855
104,7.538104057312012,5.216334082735675,184.25747179599855
105,7.612782001495361,5.216334082735675,184.25747179599855
106,7.805501937866211,5.216334082735675,184.25747179599855
107,8.014013528823853,5.216334082735675,184.25747179599855
108,7.8020007610321045,5.216334082735675,184.25747179599855
109,7.601426839828491,5.216334082735675,184.25747179599855
110,8.007237195968628,5.216334082735675,184.25747179599855
111,7.853724718093872,5.216334082735675,184.25747179599855
112,7.527979135513306,5.216334082735675,184.25747179599855
113,7.502816677093506,5.216334082735675,184.25747179599855
114,7.681393623352051,5.216334082735675,184.25747179599855
115,8.223052978515625,5.216334082735675,184.25747179599855
116,7.774301290512085,5.216334082735675,184.25747179599855
117,7.926092863082886,5.216334082735675,184.25747179599855
118,7.7244110107421875,5.216334082735675,184.25747179599855
119,7.730515480041504,5.216334082735675,184.25747179599855
120,7.575968027114868,5.216334082735675,184.25747179599855
121,7.510244607925415,5.216334082735675,184.25747179599855
122,7.576155424118042,5.216334082735675,184.25747179599855
123,7.714268922805786,5.216334082735675,184.25747179599855
124,7.588831186294556,5.216334082735675,184.25747179599855
125,7.5374767780303955,5.216334082735675,184.25747179599855
126,7.561789274215698,5.216334082735675,184.25747179599855
127,7.728459358215332,5.216334082735675,184.25747179599855
128,7.732408046722412,5.216334082735675,184.25747179599855
129,7.571063041687012,5.216334082735675,184.25747179599855
130,7.597496509552002,5.216334082735675,184.25747179599855
131,7.657985687255859,5.216334082735675,184.25747179599855
132,8.15196418762207,5.216334082735675,184.25747179599855
133,7.543037414550781,5.216334082735675,184.25747179599855
134,7.565837383270264,5.216334082735675,184.25747179599855
135,7.690889358520508,5.216334082735675,184.25747179599855
136,7.648286819458008,5.216334082735675,184.25747179599855
137,7.522909164428711,5.216334082735675,184.25747179599855
138,7.579166412353516,5.216334082735675,184.25747179599855
139,7.877132177352905,5.216334082735675,184.25747179599855
140,7.689403295516968,5.216334082735675,184.25747179599855
141,7.48837947845459,5.216334082735675,184.25747179599855
142,7.504035472869873,5.216334082735675,184.25747179599855
143,7.708932638168335,5.216334082735675,184.25747179599855
144,7.6987526416778564,5.216334082735675,184.25747179599855
145,7.544841289520264,5.216334082735675,184.25747179599855
146,7.7237548828125,5.216334082735675,184.25747179599855
147,7.636706113815308,5.216334082735675,184.25747179599855
148,7.707770586013794,5.216334082735675,184.25747179599855
149,7.582264423370361,5.216334082735675,184.25747179599855
150,7.494789361953735,5.216334082735675,184.25747179599855
151,7.716908931732178,5.216334082735675,184.25747179599855
152,7.717813491821289,5.216334082735675,184.25747179599855
153,7.831988334655762,5.216334082735675,184.25747179599855
154,7.4463770389556885,5.216334082735675,184.25747179599855
155,7.5351176261901855,5.216334082735675,184.25747179599855
156,7.899616718292236,5.216334082735675,184.25747179599855
157,7.970447063446045,5.216334082735675,184.25747179599855
158,7.460824012756348,5.216334082735675,184.25747179599855
159,7.488646745681763,5.216334082735675,184.25747179599855
160,7.706928014755249,5.216334082735675,184.25747179599855
161,7.505719900131226,5.216334082735675,184.25747179599855
162,7.509065389633179,5.216334082735675,184.25747179599855
163,7.549283027648926,5.216334082735675,184.25747179599855
164,7.751547574996948,5.216334082735675,184.25747179599855
165,7.632039785385132,5.216334082735675,184.25747179599855
166,7.546832323074341,5.216334082735675,184.25747179599855
167,7.530247211456299,5.216334082735675,184.25747179599855
168,7.587019205093384,5.216334082735675,184.25747179599855
169,7.59257173538208,5.216334082735675,184.25747179599855
170,7.4067864418029785,5.216334082735675,184.25747179599855
171,7.511928081512451,5.216334082735675,184.25747179599855
172,7.683159351348877,5.216334082735675,184.25747179599855
173,7.638490915298462,5.216334082735675,184.25747179599855
174,7.505145788192749,5.216334082735675,184.25747179599855
175,7.544419765472412,5.216334082735675,184.25747179599855
176,7.711497783660889,5.216334082735675,184.25747179599855
177,7.560904264450073,5.216334082735675,184.25747179599855
178,7.4559242725372314,5.216334082735675,184.25747179599855
179,7.575151681900024,5.216334082735675,184.25747179599855
180,7.754416227340698,5.216334082735675,184.25747179599855
181,7.608478784561157,5.216334082735675,184.25747179599855
182,7.605081558227539,5.216334082735675,184.25747179599855
183,7.5157310962677,5.216334082735675,184.25747179599855
184,7.6641845703125,5.216334082735675,184.25747179599855
185,7.5406529903411865,5.216334082735675,184.25747179599855
186,7.422700881958008,5.216334082735675,184.25747179599855
187,7.665403604507446,5.216334082735675,184.25747179599855
188,7.648191213607788,5.216334082735675,184.25747179599855
189,7.4837775230407715,5.216334082735675,184.25747179599855
190,7.490615606307983,5.216334082735675,184.25747179599855
191,7.5472187995910645,5.216334082735675,184.25747179599855
192,7.748420238494873,5.216334082735675,184.25747179599855
193,7.584150791168213,5.216334082735675,184.25747179599855
194,7.528245210647583,5.216334082735675,184.25747179599855
195,7.54463529586792,5.216334082735675,184.25747179599855
196,7.67777156829834,5.216334082735675,184.25747179599855
197,7.567500352859497,5.216334082735675,184.25747179599855
198,7.50838565826416,5.216334082735675,184.25747179599855
199,7.546938180923462,5.216334082735675,184.25747179599855
200,7.701685190200806,5.216334082735675,184.25747179599855
test loss:  5.06,test perplexity:   157.86
