epoch,time,valid loss,valid perplexity
1,14.94175124168396,6.229617381869516,507.5612442040624
2,12.035662412643433,5.782294679883659,324.5029671570378
3,12.738572835922241,5.616201815703626,274.8434920130038
4,12.107591390609741,5.567190877807527,261.69792427486453
5,12.106005907058716,5.44792841317731,232.27648625116842
6,11.922239065170288,5.421307220571513,226.17458941578198
7,12.226628541946411,5.442125290895985,230.93246094179264
8,20.724608182907104,5.351773249364532,210.98209021260521
9,17.000406980514526,5.3799828428082765,217.0185519641019
10,14.650146484375,5.3521461880664205,211.06078827331496
11,17.749311208724976,5.351741998948179,210.97549703746324
12,23.472472667694092,5.353913757301713,211.43418273250646
13,17.573848485946655,5.351093746567898,210.83877598898815
14,12.508216619491577,5.350879822508776,210.79367732622475
15,12.6665678024292,5.351326773651933,210.88791285904685
16,12.313924551010132,5.35096315226372,210.8112434435801
17,12.179659843444824,5.350864162838916,210.79037639267517
18,12.149867057800293,5.350776611879512,210.77192230083736
19,12.151763439178467,5.3506995808761735,210.75568695350748
20,11.981293201446533,5.3506322947926925,210.7415065058398
21,12.132380485534668,5.350573863251722,210.72919291462284
22,12.51340126991272,5.35052354075564,210.71858876245392
23,12.138883113861084,5.350480722466753,210.70956634621004
24,12.36336874961853,5.3504447318108035,210.70198290716965
25,12.355433940887451,5.350415111643024,210.69574197151363
26,12.493995904922485,5.350391417478038,210.69074977098484
27,12.18282151222229,5.350372931950212,210.68685507726516
28,12.136036396026611,5.350359455322446,210.6840157480763
29,12.350062847137451,5.350350550142362,210.68213957732905
30,12.500082731246948,5.350345850694144,210.68114948985024
31,13.147151470184326,5.350345143174703,210.6810004288938
32,12.091236114501953,5.350347883230114,210.68157770729994
33,13.425702571868896,5.350346817027854,210.68135307824542
34,12.067857265472412,5.350346423180054,210.68127010187422
35,12.09735631942749,5.350346631356748,210.6813139608092
36,12.140547275543213,5.350346739664894,210.68133677931286
37,11.967446088790894,5.350346704499912,210.68132937070757
38,12.136356592178345,5.350346694653717,210.68132729629812
39,11.885916948318481,5.350346665115131,210.68132107306977
40,11.879496335983276,5.350346674961326,210.68132314747913
41,12.205455780029297,5.350346714346107,210.68133144511702
42,12.022872924804688,5.350346704499912,210.68132937070757
43,12.05959153175354,5.350346694653717,210.68132729629812
44,12.152381658554077,5.350346694653717,210.68132729629812
45,14.59907054901123,5.350346694653717,210.68132729629812
46,15.491014003753662,5.350346694653717,210.68132729629812
47,15.083625316619873,5.350346694653717,210.68132729629812
48,18.229137420654297,5.350346694653717,210.68132729629812
49,15.024154424667358,5.350346694653717,210.68132729629812
50,12.705703735351562,5.350346694653717,210.68132729629812
51,12.05657958984375,5.350346694653717,210.68132729629812
52,12.529394388198853,5.350346694653717,210.68132729629812
53,11.861268758773804,5.350346694653717,210.68132729629812
54,12.068357944488525,5.350346694653717,210.68132729629812
55,12.427495956420898,5.350346694653717,210.68132729629812
56,12.121210813522339,5.350346694653717,210.68132729629812
57,12.417213439941406,5.350346694653717,210.68132729629812
58,12.636582612991333,5.350346694653717,210.68132729629812
59,12.984409809112549,5.350346694653717,210.68132729629812
60,11.993796110153198,5.350346694653717,210.68132729629812
61,11.921617031097412,5.350346694653717,210.68132729629812
62,13.016658067703247,5.350346694653717,210.68132729629812
63,12.865462303161621,5.350346694653717,210.68132729629812
64,12.236023664474487,5.350346694653717,210.68132729629812
65,11.999784231185913,5.350346694653717,210.68132729629812
66,12.291804790496826,5.350346694653717,210.68132729629812
67,12.202237129211426,5.350346694653717,210.68132729629812
68,12.01957631111145,5.350346694653717,210.68132729629812
69,12.349257469177246,5.350346694653717,210.68132729629812
70,13.545223474502563,5.350346694653717,210.68132729629812
71,12.798763513565063,5.350346694653717,210.68132729629812
72,12.680904150009155,5.350346694653717,210.68132729629812
73,12.67624545097351,5.350346694653717,210.68132729629812
74,12.277990102767944,5.350346694653717,210.68132729629812
75,14.646636724472046,5.350346694653717,210.68132729629812
76,26.667114973068237,5.350346694653717,210.68132729629812
77,17.06854820251465,5.350346694653717,210.68132729629812
78,14.655151605606079,5.350346694653717,210.68132729629812
79,11.958659410476685,5.350346694653717,210.68132729629812
80,12.29227876663208,5.350346694653717,210.68132729629812
81,19.27604103088379,5.350346694653717,210.68132729629812
82,14.518454551696777,5.350346694653717,210.68132729629812
83,16.152745008468628,5.350346694653717,210.68132729629812
84,14.515947580337524,5.350346694653717,210.68132729629812
85,12.478671789169312,5.350346694653717,210.68132729629812
86,15.910359621047974,5.350346694653717,210.68132729629812
87,11.304359674453735,5.350346694653717,210.68132729629812
88,13.829391479492188,5.350346694653717,210.68132729629812
89,9.077211618423462,5.350346694653717,210.68132729629812
90,9.199679374694824,5.350346694653717,210.68132729629812
91,9.250077247619629,5.350346694653717,210.68132729629812
92,9.349124431610107,5.350346694653717,210.68132729629812
93,9.070926427841187,5.350346694653717,210.68132729629812
94,10.716309547424316,5.350346694653717,210.68132729629812
95,9.479607582092285,5.350346694653717,210.68132729629812
96,9.398079633712769,5.350346694653717,210.68132729629812
97,9.613431930541992,5.350346694653717,210.68132729629812
98,9.479129076004028,5.350346694653717,210.68132729629812
99,10.58426547050476,5.350346694653717,210.68132729629812
100,9.54608154296875,5.350346694653717,210.68132729629812
101,9.238426685333252,5.350346694653717,210.68132729629812
102,9.140472888946533,5.350346694653717,210.68132729629812
103,9.13636040687561,5.350346694653717,210.68132729629812
104,9.480218887329102,5.350346694653717,210.68132729629812
105,8.99243426322937,5.350346694653717,210.68132729629812
106,8.972794532775879,5.350346694653717,210.68132729629812
107,8.871776342391968,5.350346694653717,210.68132729629812
108,9.186774015426636,5.350346694653717,210.68132729629812
109,9.075917482376099,5.350346694653717,210.68132729629812
110,9.567214488983154,5.350346694653717,210.68132729629812
111,9.039129495620728,5.350346694653717,210.68132729629812
112,8.890995264053345,5.350346694653717,210.68132729629812
113,9.163962602615356,5.350346694653717,210.68132729629812
114,8.925366640090942,5.350346694653717,210.68132729629812
115,8.85080599784851,5.350346694653717,210.68132729629812
116,9.325286388397217,5.350346694653717,210.68132729629812
117,9.683075428009033,5.350346694653717,210.68132729629812
118,9.280583381652832,5.350346694653717,210.68132729629812
119,8.991182088851929,5.350346694653717,210.68132729629812
120,9.283248901367188,5.350346694653717,210.68132729629812
121,8.939781665802002,5.350346694653717,210.68132729629812
122,8.889297008514404,5.350346694653717,210.68132729629812
123,9.996335983276367,5.350346694653717,210.68132729629812
124,9.10618782043457,5.350346694653717,210.68132729629812
125,9.671583890914917,5.350346694653717,210.68132729629812
126,9.268501043319702,5.350346694653717,210.68132729629812
127,8.884581089019775,5.350346694653717,210.68132729629812
128,9.013554334640503,5.350346694653717,210.68132729629812
129,9.416375160217285,5.350346694653717,210.68132729629812
130,9.101470470428467,5.350346694653717,210.68132729629812
131,9.220713376998901,5.350346694653717,210.68132729629812
132,9.095897912979126,5.350346694653717,210.68132729629812
133,9.078776597976685,5.350346694653717,210.68132729629812
134,8.992328405380249,5.350346694653717,210.68132729629812
135,9.061860799789429,5.350346694653717,210.68132729629812
136,9.032805681228638,5.350346694653717,210.68132729629812
137,8.817187070846558,5.350346694653717,210.68132729629812
138,8.9191312789917,5.350346694653717,210.68132729629812
139,9.282981872558594,5.350346694653717,210.68132729629812
140,9.084859371185303,5.350346694653717,210.68132729629812
141,8.854798793792725,5.350346694653717,210.68132729629812
142,9.070500373840332,5.350346694653717,210.68132729629812
143,9.212768316268921,5.350346694653717,210.68132729629812
144,8.931938648223877,5.350346694653717,210.68132729629812
145,9.173678398132324,5.350346694653717,210.68132729629812
146,8.988867282867432,5.350346694653717,210.68132729629812
147,8.990747213363647,5.350346694653717,210.68132729629812
148,9.035120248794556,5.350346694653717,210.68132729629812
149,9.020938158035278,5.350346694653717,210.68132729629812
150,9.246050357818604,5.350346694653717,210.68132729629812
151,9.008607149124146,5.350346694653717,210.68132729629812
152,9.087828159332275,5.350346694653717,210.68132729629812
153,9.597436428070068,5.350346694653717,210.68132729629812
154,9.054783582687378,5.350346694653717,210.68132729629812
155,9.049700498580933,5.350346694653717,210.68132729629812
156,9.38697099685669,5.350346694653717,210.68132729629812
157,9.49488878250122,5.350346694653717,210.68132729629812
158,8.901249170303345,5.350346694653717,210.68132729629812
159,9.06641960144043,5.350346694653717,210.68132729629812
160,9.786739826202393,5.350346694653717,210.68132729629812
161,8.885136842727661,5.350346694653717,210.68132729629812
162,8.868185043334961,5.350346694653717,210.68132729629812
163,9.27335524559021,5.350346694653717,210.68132729629812
164,8.936863899230957,5.350346694653717,210.68132729629812
165,8.79749870300293,5.350346694653717,210.68132729629812
166,9.312659502029419,5.350346694653717,210.68132729629812
167,9.213958024978638,5.350346694653717,210.68132729629812
168,8.79747986793518,5.350346694653717,210.68132729629812
169,9.0023193359375,5.350346694653717,210.68132729629812
170,9.288045644760132,5.350346694653717,210.68132729629812
171,8.94601821899414,5.350346694653717,210.68132729629812
172,9.015072107315063,5.350346694653717,210.68132729629812
173,9.1821928024292,5.350346694653717,210.68132729629812
174,8.91644835472107,5.350346694653717,210.68132729629812
175,8.78164029121399,5.350346694653717,210.68132729629812
176,9.200636148452759,5.350346694653717,210.68132729629812
177,8.879590511322021,5.350346694653717,210.68132729629812
178,8.822168588638306,5.350346694653717,210.68132729629812
179,8.916825771331787,5.350346694653717,210.68132729629812
180,9.54872465133667,5.350346694653717,210.68132729629812
181,8.799968004226685,5.350346694653717,210.68132729629812
182,8.861430883407593,5.350346694653717,210.68132729629812
183,10.149284362792969,5.350346694653717,210.68132729629812
184,9.015859603881836,5.350346694653717,210.68132729629812
185,9.046453475952148,5.350346694653717,210.68132729629812
186,9.09382438659668,5.350346694653717,210.68132729629812
187,8.7796950340271,5.350346694653717,210.68132729629812
188,9.038353681564331,5.350346694653717,210.68132729629812
189,9.213352918624878,5.350346694653717,210.68132729629812
190,9.033156156539917,5.350346694653717,210.68132729629812
191,9.010549306869507,5.350346694653717,210.68132729629812
192,9.330336332321167,5.350346694653717,210.68132729629812
193,9.08097791671753,5.350346694653717,210.68132729629812
194,8.781337261199951,5.350346694653717,210.68132729629812
195,8.9908287525177,5.350346694653717,210.68132729629812
196,8.818849802017212,5.350346694653717,210.68132729629812
197,8.823260068893433,5.350346694653717,210.68132729629812
198,9.004019498825073,5.350346694653717,210.68132729629812
199,8.928378820419312,5.350346694653717,210.68132729629812
200,9.325214624404907,5.350346694653717,210.68132729629812
test loss:  5.15,test perplexity:   172.27
